Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
yaab5-awa-05,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/YAT-AWA-T_1_91c338aa-3947-4249-9b4b-fb13e5708ace.jpg?v=1739330533,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
yaab5-awa-05,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/YAT-AWA-T_2_13073a4c-cfdc-4de8-b58a-c001c989191c.jpg?v=1739330533,5,"",,,,,,,,,,,,,,,,,,,,,,,,,
yaab5-awa-05,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/YAT-AWA-T_3_c419a70a-ec72-4077-b607-bc96c6682e09.jpg?v=1739330533,6,"",,,,,,,,,,,,,,,,,,,,,,,,,
yaab5-awa-05,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/YAT-AWA-T_4_0eae221e-f0f0-4702-b3f9-49a7b55729ce.jpg?v=1739330533,7,"",,,,,,,,,,,,,,,,,,,,,,,,,
yaab5-awa-05,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/YAT-AWA-T_4a96d70c-d58d-48f4-830b-e4d94a715ad8.jpg?v=1739330533,8,"",,,,,,,,,,,,,,,,,,,,,,,,,
yaab5-awa-05,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/ABP8T05_db1e4cd4-acf9-4aed-af64-d1adbf0453e1.jpg?v=1739330533,9,"",,,,,,,,,,,,,,,,,,,,,,,,,
yaab5-awa-05,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/ABP8T05_1_8200076f-f96f-4c5b-a390-3615d338979a.jpg?v=1739330533,10,"",,,,,,,,,,,,,,,,,,,,,,,,,
yaab5-awa-05,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/ABP8T05_2_c82172eb-780c-4ff6-92f3-6c2e1e3306d8.jpg?v=1739330533,11,"",,,,,,,,,,,,,,,,,,,,,,,,,
yaab5-awa-05,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/ABP8T05_3_00aed70b-2952-4b27-ac10-f7a2aac2e2f8.jpg?v=1739330533,12,"",,,,,,,,,,,,,,,,,,,,,,,,,
yaab5-awa-05,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/ABP8T05_4_13972c50-682a-4f4d-a091-fadbe41505d1.jpg?v=1739330533,13,"",,,,,,,,,,,,,,,,,,,,,,,,,
yaab5-awa-05,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/ABP8T05_5_71708477-5b9c-4c12-8df8-72f94c8a0d60.jpg?v=1739330533,14,"",,,,,,,,,,,,,,,,,,,,,,,,,
yaab5-awa-05,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/ABP4T55_52f01176-dc58-47a1-a9a4-491adfceac34.jpg?v=1739330533,15,"",,,,,,,,,,,,,,,,,,,,,,,,,
yael3-awa-05,Unknown Title,"<p><strong>EAST WEST FURNITURE - YAEL3-AWA-05 - 3 PIECE DINETTE SET FOR SMALL SPACES</strong></p> 
<p>Revamp your dining area with this exquisite dining room table set, thoughtfully tailored for small spaces like compact apartments or kitchen areas. This set includes a rectangular dining room table measuring 48 inches in length, along with two linen fabric upholstered parson kitchen chairs, offering both style and practicality. The dining table's rectangular shape provides a versatile and space-efficient solution for your dining area. Its 48-inch length allows for comfortable seating and accommodates small gatherings with ease. Crafted with meticulous attention to detail, this kitchen table set features an antique walnut finish, adding a touch of elegance to any space. The rich, deep tones of the wood create a warm and inviting atmosphere, enhancing the overall aesthetic of your home. Constructed from durable and sturdy rubberwood, this dining room table set is built to withstand the test of time. Rubberwood's exceptional strength ensures long-lasting durability, making it a reliable choice for daily use. Comfort is a top priority, and our linen fabric upholstered parson chairs provide just that. The soft and luxurious upholstery, combined with foam padding, offers a comfortable seating experience. Whether it's for a quick meal or a leisurely dinner, these chairs provide the perfect place to relax and enjoy your meals. Ideal for small apartments or kitchen areas, this kitchen table &amp; chairs set combines functionality with style. Its compact design maximizes space without compromising on comfort or aesthetics.</p> 
<p><strong>DINING TABLE FEATURES: </strong><br>Material: Rubberwood <br>Shape: Rectangle<br>Finish: Antique Walnut<br>Dimensions: Length: 48; Width: 30; Height: 30</p> 
<p><strong>DINING CHAIRS FEATURES: </strong><br>Chair Type: Parson Chair<br>Frame Material: Rubberwood<br>Finish: Antique Walnut<br>Fabric Type: Linen Fabric<br>Fabric Color: Grey<br>Dimensions: Length: 25; Width: 19; Height: 41</p> 
<p><strong>INCLUDES:</strong> A Rectangular Dining Table and 2 Parson Chairs.</p>",East West Furniture,,Dining Room Set,"3 Piece, 30-48 Rec, Antique Walnut, Dining Room Set, Parson Chair, Regular Height Set, Yarmouth",true,Title,Default Title,,,,,,,,YAEL3-AWA-05,0.0,shopify,continue,manual,271.20,,true,true,'840280206330,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/YAEL3-AWA-05.jpg?v=1739330785,1,"",false,,,,Unisex,Adult,YAEL3-AWA-05,,,,,,,,,lb,,,true,,,true,,,active
yael3-awa-05,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/YAEL3-AWA-05_90700368-c5b2-45fb-9070-c0122cd0e0ee.jpg?v=1739330785,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
yael3-awa-05,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/YAT-AWA-T_52f2da0a-3b99-4f83-9405-17b74a2c4bb0.jpg?v=1739330785,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
yael3-awa-05,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/YAT-AWA-T_1_e303b97e-2698-4692-9f75-bc96f00530cc.jpg?v=1739330785,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
yael3-awa-05,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/YAT-AWA-T_2_03357b76-6bc8-4028-8682-5e4d5ca8255c.jpg?v=1739330785,5,"",,,,,,,,,,,,,,,,,,,,,,,,,
yael3-awa-05,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/YAT-AWA-T_3_6d47cab0-3a0f-488f-ba9c-f4e856119b53.jpg?v=1739330785,6,"",,,,,,,,,,,,,,,,,,,,,,,,,
yael3-awa-05,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/YAT-AWA-T_4_8e71b142-1231-4194-b228-5490b7cca129.jpg?v=1739330785,7,"",,,,,,,,,,,,,,,,,,,,,,,,,
yael3-awa-05,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/YAT-AWA-T_39531ed6-d9ba-4900-a84d-1d2739b1d368.jpg?v=1739330785,8,"",,,,,,,,,,,,,,,,,,,,,,,,,
yael3-awa-05,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/ELP8T05_1fbd48ec-876a-4c80-aa37-5b25cb1d969b.jpg?v=1739330785,9,"",,,,,,,,,,,,,,,,,,,,,,,,,
yael3-awa-05,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/ELP8T05_1_292d34ee-344e-4409-a59e-970b28ae02a5.jpg?v=1739330785,10,"",,,,,,,,,,,,,,,,,,,,,,,,,
yael3-awa-05,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/ELP8T05_2_b3cfd864-be28-4ea2-a6ff-6c9b19a080ee.jpg?v=1739330786,11,"",,,,,,,,,,,,,,,,,,,,,,,,,
yael3-awa-05,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/ELP8T05_3_5abe283b-5cb3-49f6-b7fe-f55f008debb1.jpg?v=1739330786,12,"",,,,,,,,,,,,,,,,,,,,,,,,,
yael3-awa-05,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/ELP8T05_4_fe0da609-70ac-4ef0-a64b-d36b971e6006.jpg?v=1739330786,13,"",,,,,,,,,,,,,,,,,,,,,,,,,
yael3-awa-05,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/ELP8T05_5_ae4c4af9-133e-47af-8bbf-5fbdca25b6bd.jpg?v=1739330786,14,"",,,,,,,,,,,,,,,,,,,,,,,,,
yael3-awa-05,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/ELP8T05_fe53525e-2e42-411a-b1c0-8ebeb2afbc42.jpg?v=1739330786,15,"",,,,,,,,,,,,,,,,,,,,,,,,,
yael5-awa-05,Unknown Title,"<p><strong>EAST WEST FURNITURE - YAEL5-AWA-05 - 5 PIECE DINING SET</strong></p> 
<p>Renovate your dining area with this exclusive kitchen table set, specially designed for small spaces like compact apartments or kitchen areas. This set includes a rectangular modern dining table measuring 48 inches in length, along with four linen fabric upholstered parson dining chairs, offering both style and practicality. The dining table's rectangular shape provides a versatile and space-efficient solution for your dining area. Its 48-inch length allows for comfortable seating and accommodates small gatherings with ease. Crafted with meticulous attention to detail, this modern kitchen table set features an antique walnut finish, adding a touch of elegance to any space. The rich, deep tones of the wood create a warm and inviting atmosphere, enhancing the overall aesthetic of your home. Constructed from durable and sturdy rubberwood, this dining set is built to withstand the test of time. Rubberwood's exceptional strength ensures long-lasting durability, making it a reliable choice for daily use. Comfort is a top priority, and our linen fabric upholstered parsons dining chairs provide just that. The soft and luxurious upholstery, combined with foam padding, offers a comfortable seating experience. Whether it's for a quick meal or a leisurely dinner, these chairs provide the perfect place to relax and enjoy your meals. Ideal for small apartments or kitchen areas, this dinette set combines functionality with style. Its compact design maximizes space without compromising on comfort or aesthetics.</p> 
<p><strong>DINING TABLE FEATURES: </strong><br>Material: Rubberwood <br>Shape: Rectangle<br>Finish: Antique Walnut<br>Dimensions: Length: 48; Width: 30; Height: 30</p> 
<p><strong>DINING CHAIRS FEATURES: </strong><br>Chair Type: Parson Chair<br>Frame Material: Rubberwood<br>Finish: Antique Walnut<br>Fabric Type: Linen Fabric<br>Fabric Color: Grey<br>Dimensions: Length: 25; Width: 19; Height: 41</p> 
<p><strong>INCLUDES:</strong> A Rectangular Dining Table and 4 Parson Chairs.</p>",East West Furniture,,Dining Room Set,"30-48 Rec, 5 Piece, Antique Walnut, Dining Room Set, Parson Chair, Regular Height Set, Yarmouth",true,Title,Default Title,,,,,,,,YAEL5-AWA-05,0.0,shopify,continue,manual,405.20,,true,true,'840280206347,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/YAEL5-AWA-05.jpg?v=1739330816,1,"",false,,,,Unisex,Adult,YAEL5-AWA-05,,,,,,,,,lb,,,true,,,true,,,active
yael5-awa-05,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/YAEL5-AWA-05_c265fec9-857f-4b2a-adee-8293b1db218c.jpg?v=1739330816,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
yael5-awa-05,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/YAT-AWA-T_49c74573-c84f-47ef-b8d1-84b8e6069166.jpg?v=1739330816,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
yael5-awa-05,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/YAT-AWA-T_1_dafc6367-acb4-488e-847a-e715c30eb595.jpg?v=1739330816,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
yael5-awa-05,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/YAT-AWA-T_2_36e858eb-a1d9-476a-8c31-8396fbc6d388.jpg?v=1739330816,5,"",,,,,,,,,,,,,,,,,,,,,,,,,
yael5-awa-05,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/YAT-AWA-T_3_3e10daec-e48d-4a95-8179-6ab896b325d6.jpg?v=1739330816,6,"",,,,,,,,,,,,,,,,,,,,,,,,,
yael5-awa-05,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/YAT-AWA-T_4_bc25ffe3-3f1a-4619-8d54-a2d0fec4ad3c.jpg?v=1739330816,7,"",,,,,,,,,,,,,,,,,,,,,,,,,
yael5-awa-05,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/YAT-AWA-T_709e3420-c1c1-4761-bde2-66a47a361b3f.jpg?v=1739330816,8,"",,,,,,,,,,,,,,,,,,,,,,,,,
yael5-awa-05,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/ELP8T05_1151319a-3cd9-484a-a50b-c3a68b1f6a8d.jpg?v=1739330816,9,"",,,,,,,,,,,,,,,,,,,,,,,,,
yael5-awa-05,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/ELP8T05_1_f3c31731-dca4-41e3-a251-82c1316dcc97.jpg?v=1739330816,10,"",,,,,,,,,,,,,,,,,,,,,,,,,
yael5-awa-05,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/ELP8T05_2_8db79e89-6866-4d6a-b18b-a00d86625f04.jpg?v=1739330816,11,"",,,,,,,,,,,,,,,,,,,,,,,,,
yael5-awa-05,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/ELP8T05_3_a8607aa3-1b4a-4dfe-b310-b5b36f7ee621.jpg?v=1739330816,12,"",,,,,,,,,,,,,,,,,,,,,,,,,
yael5-awa-05,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/ELP8T05_4_c3c02c78-8410-4e3a-a3a3-5017806345b7.jpg?v=1739330816,13,"",,,,,,,,,,,,,,,,,,,,,,,,,
yael5-awa-05,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/ELP8T05_5_8091e07e-446a-4866-b690-22aca5c343ad.jpg?v=1739330816,14,"",,,,,,,,,,,,,,,,,,,,,,,,,
yael5-awa-05,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/ELP8T05_5fa943bb-59b7-4953-8726-9e9930f75a10.jpg?v=1739330816,15,"",,,,,,,,,,,,,,,,,,,,,,,,,
yaga3-awa-03,Unknown Title,"<p><strong>EAST WEST FURNITURE - YAGA3-AWA-03 - 3 PIECE DINETTE SET FOR SMALL SPACES</strong></p> 
<p>Transform your dining area with this exceptional dining room table set, meticulously crafted to cater to small spaces such as compact apartments or kitchen areas. This set includes a rectangular dining room table measuring 48 inches in length, along with two linen fabric upholstered parson dining chairs, offering both style and practicality. The dining table's rectangular shape provides a versatile and space-efficient solution for your dining area. Its 48-inch length allows for comfortable seating and accommodates small gatherings with ease. Crafted with meticulous attention to detail, this kitchen table set features an antique walnut finish, adding a touch of elegance to any space. The rich, deep tones of the wood create a warm and inviting atmosphere, enhancing the overall aesthetic of your home. Constructed from durable and sturdy rubberwood, this dinette set is built to withstand the test of time. Rubberwood's exceptional strength ensures long-lasting durability, making it a reliable choice for daily use. Comfort is a top priority, and our linen fabric upholstered parson kitchen chairs provide just that. The soft and luxurious upholstery, combined with foam padding, offers a comfortable seating experience. Whether it's for a quick meal or a leisurely dinner, these chairs provide the perfect place to relax and enjoy your meals. Ideal for small apartments or kitchen areas, this modern kitchen table set combines functionality with style. Its compact design maximizes space without compromising on comfort or aesthetics.</p> 
<p><strong>DINING TABLE FEATURES: </strong><br>Material: Rubberwood <br>Shape: Rectangle<br>Finish: Antique Walnut<br>Dimensions: Length: 48; Width: 30; Height: 30</p> 
<p><strong>DINING CHAIRS FEATURES: </strong><br>Chair Type: Parson Chair<br>Frame Material: Rubberwood<br>Finish: Antique Walnut<br>Fabric Type: Linen Fabric<br>Fabric Color: Brown<br>Dimensions: Length: 25; Width: 18; Height: 36</p> 
<p><strong>INCLUDES:</strong> A Rectangular Dining Table and 2 Parson Chairs.</p>",East West Furniture,,Dining Room Set,"3 Piece, 30-48 Rec, Antique Walnut, Dining Room Set, Parson Chair, Regular Height Set, Yarmouth",true,Title,Default Title,,,,,,,,YAGA3-AWA-03,0.0,shopify,continue,manual,273.40,,true,true,'840280206354,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/YAGA3-AWA-03.jpg?v=1739330872,1,"",false,,,,Unisex,Adult,YAGA3-AWA-03,,,,,,,,,lb,,,true,,,true,,,active
yaga3-awa-03,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/YAGA3-AWA-03_2f74b081-1d11-46ed-be7a-0b0b5ffb12d3.jpg?v=1739330872,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
yaga3-awa-03,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/YAT-AWA-T_87498e0a-bf0f-4f17-bc20-c34b2d8b98aa.jpg?v=1739330872,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
yaga3-awa-03,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/YAT-AWA-T_1_9871d72b-55ca-4e59-8edd-9c1141a5b63e.jpg?v=1739330872,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
yaga3-awa-03,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/YAT-AWA-T_2_0531cffb-7a37-4d4e-8702-acf853c69cf9.jpg?v=1739330872,5,"",,,,,,,,,,,,,,,,,,,,,,,,,
yaga3-awa-03,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/YAT-AWA-T_3_2bc03bb6-2a82-440e-9a44-c133e1de858e.jpg?v=1739330872,6,"",,,,,,,,,,,,,,,,,,,,,,,,,
yaga3-awa-03,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/YAT-AWA-T_4_32dadc20-182c-4207-a71c-3d1f71f9f21a.jpg?v=1739330872,7,"",,,,,,,,,,,,,,,,,,,,,,,,,
yaga3-awa-03,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/YAT-AWA-T_de672c26-2ee4-493b-b29f-b307b3b48363.jpg?v=1739330872,8,"",,,,,,,,,,,,,,,,,,,,,,,,,
yaga3-awa-03,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/GAP8T03_7ded6923-5f12-45aa-8be7-ffae4e1fc09d.jpg?v=1739330872,9,"",,,,,,,,,,,,,,,,,,,,,,,,,
yaga3-awa-03,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/GAP8T03_1_df5e2728-ba42-454b-8fe2-4a13c516ccc7.jpg?v=1739330873,10,"",,,,,,,,,,,,,,,,,,,,,,,,,
yaga3-awa-03,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/GAP8T03_2_c9c11765-993c-48a9-a18e-a1d9249d73e1.jpg?v=1739330873,11,"",,,,,,,,,,,,,,,,,,,,,,,,,
yaga3-awa-03,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/GAP8T03_3_1c48075b-8a14-4a5e-a19f-a906e026a309.jpg?v=1739330873,12,"",,,,,,,,,,,,,,,,,,,,,,,,,
yaga3-awa-03,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/GAP8T03_4_8587a041-622e-49d4-bccc-60954c929fe8.jpg?v=1739330873,13,"",,,,,,,,,,,,,,,,,,,,,,,,,
yaga3-awa-03,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/GAP8T03_5_aa7dac5b-957c-4065-b56c-e1ebba976e30.jpg?v=1739330873,14,"",,,,,,,,,,,,,,,,,,,,,,,,,
yaga3-awa-03,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/GAP8T03_e5f06b84-f52c-41f1-acf3-a608f0149ce3.jpg?v=1739330873,15,"",,,,,,,,,,,,,,,,,,,,,,,,,
yaga5-awa-03,Unknown Title,"<p><strong>EAST WEST FURNITURE - YAGA5-AWA-03 - 5 PIECE DINING TABLE SET FOR SMALL SPACES</strong></p> 
<p>Revamp your dining area with this exquisite dining room table set, thoughtfully tailored for small spaces like compact apartments or kitchen areas. This set includes a rectangular modern dining table measuring 48 inches in length, along with four linen fabric upholstered parson dining chairs, offering both style and practicality. The dining table's rectangular shape provides a versatile and space-efficient solution for your dining area. Its 48-inch length allows for comfortable seating and accommodates small gatherings with ease. Crafted with meticulous attention to detail, this dining set features an antique walnut finish, adding a touch of elegance to any space. The rich, deep tones of the wood create a warm and inviting atmosphere, enhancing the overall aesthetic of your home. Constructed from durable and sturdy rubberwood, this dining room furniture set is built to withstand the test of time. Rubberwood's exceptional strength ensures long-lasting durability, making it a reliable choice for daily use. Comfort is a top priority, and our linen fabric upholstered parson dining chairs provide just that. The soft and luxurious upholstery, combined with foam padding, offers a comfortable seating experience. Whether it's for a quick meal or a leisurely dinner, these chairs provide the perfect place to relax and enjoy your meals. Ideal for small apartments or kitchen areas, this kitchen table &amp; chairs set combines functionality with style. Its compact design maximizes space without compromising on comfort or aesthetics.</p> 
<p><strong>DINING TABLE FEATURES: </strong><br>Material: Rubberwood <br>Shape: Rectangle<br>Finish: Antique Walnut<br>Dimensions: Length: 48; Width: 30; Height: 30</p> 
<p><strong>DINING CHAIRS FEATURES: </strong><br>Chair Type: Parson Chair<br>Frame Material: Rubberwood<br>Finish: Antique Walnut<br>Fabric Type: Linen Fabric<br>Fabric Color: Brown<br>Dimensions: Length: 25; Width: 18; Height: 36</p> 
<p><strong>INCLUDES:</strong> A Rectangular Dining Table and 4 Parson Chairs.</p>",East West Furniture,,Dining Room Set,"30-48 Rec, 5 Piece, Antique Walnut, Dining Room Set, Parson Chair, Regular Height Set, Yarmouth",true,Title,Default Title,,,,,,,,YAGA5-AWA-03,0.0,shopify,continue,manual,409.60,,true,true,'840280206361,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/YAGA5-AWA-03.jpg?v=1739330901,1,"",false,,,,Unisex,Adult,YAGA5-AWA-03,,,,,,,,,lb,,,true,,,true,,,active
yaga5-awa-03,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/YAGA5-AWA-03_072ccf5f-cbc9-414d-9d4b-ebf7f3efaa73.jpg?v=1739330901,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
yaga5-awa-03,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/YAT-AWA-T_cebede62-f880-4ab6-b982-da9512448ed0.jpg?v=1739330901,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
yaga5-awa-03,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/YAT-AWA-T_1_f96c2861-c789-48d4-9ff2-6adb0bae4fdb.jpg?v=1739330901,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
yaga5-awa-03,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/YAT-AWA-T_2_6d204ecf-eade-4ff1-8c43-79ceb3905b6d.jpg?v=1739330901,5,"",,,,,,,,,,,,,,,,,,,,,,,,,
yaga5-awa-03,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/YAT-AWA-T_3_56fec930-fba2-40a6-9f83-7d0c5ede76ff.jpg?v=1739330901,6,"",,,,,,,,,,,,,,,,,,,,,,,,,
yaga5-awa-03,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0730/4803/1475/files/YAT-AWA-T_4_75da1526-675c-43f1-a4a7-24f6d13e2794.jpg?v=1739330901,7,"",,,,,,,,,,,,,,,,,,,,,,,,,
